ACCELEROMETER X (m/s2),ACCELEROMETER Y (m/s2),ACCELEROMETER Z (m/s2),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (T),MAGNETIC FIELD Y (T),MAGNETIC FIELD Z (T),LABEL,SUBJECT
-9.487,0.2011,2.0949,0.0314,0.0186,-0.0367,19.1,-31.5,7.5,4,4
-9.5577,0.1305,1.968,-0.0401,-0.0144,0.0231,19.3,-31.5,7.7,4,4
-9.572,0.1209,2.1883,-0.0694,-0.0168,0.0091,19.1,-31.6,7.7,4,4
-9.5385,0.1089,2.1572,-0.0211,-0.0016,-0.0019,19,-31.4,7.4,4,4
-9.59,0.182,2.0542,0.0693,0.0033,-0.016,19.1,-31.3,7.5,4,4
-9.6786,0.2011,1.9429,-0.0346,0.0174,0.0024,18.9,-31.5,7.1,4,4
-9.5014,0.2131,2.1249,-0.0218,-0.0089,-0.0099,18.8,-31.5,7.1,4,4
-9.5852,0.0802,2.1656,-0.0303,-0.0113,0.006,19,-31.2,7.1,4,4
-9.5361,0.0838,2.132,-4.00E-04,0.0039,-0.0227,19,-31.3,6.9,4,4
-9.5253,0.0946,2.1823,0.0155,0.0058,0.0011,19.3,-31.2,6.5,4,4
-9.5792,0.0754,2.1835,-0.004,9.00E-04,-0.008,19.2,-31.1,6.8,4,4
-9.5888,0.0742,2.1189,-0.0046,9.00E-04,-0.0044,19.2,-31.2,6.8,4,4
-9.5062,0.0742,2.1368,-0.0046,-0.0125,-0.0086,19.3,-31.2,6.8,4,4
-9.5804,0.0742,2.144,0.0192,-0.0028,-0.0031,19.2,-31.2,6.8,4,4
-9.5181,0.0431,2.1871,-0.0065,0.0027,-1.00E-04,19.2,-31,6.4,4,4
-9.578,0.0838,2.1189,0.0045,-0.0034,-0.0038,19.2,-31.2,6.6,4,4
-9.5828,0.0299,2.1117,-0.0138,-0.0113,0.0017,19.3,-31.1,6.6,4,4
-9.6067,0.0204,2.0997,-0.0144,-0.0034,0.0024,19.3,-31.1,6.4,4,4
-9.5122,0.0287,2.1404,0.0039,0.0015,-1.00E-04,19.3,-31,6.5,4,4
-9.5421,0.0622,2.1081,-0.023,-0.0022,0.0024,19.3,-31.1,6.5,4,4
-9.5373,0.0239,2.1021,-0.0028,0.0015,-0.0062,19.3,-31.1,6.4,4,4
-9.5038,0.0144,2.1141,-0.0095,-9.00E-04,-0.0062,19.4,-31.1,6.9,4,4
-9.5708,-0.0072,2.1033,-0.0022,-0.004,0.0042,19.3,-31.1,6.5,4,4
-9.5241,0.0311,2.1584,-0.0218,-0.0089,0.003,19.3,-31.1,6.5,4,4
-9.5493,0.0323,2.1668,-4.00E-04,-9.00E-04,0.0011,19.2,-31.1,6.5,4,4
-9.5672,0.0347,2.1775,0.0027,-0.004,-0.0031,19.4,-31,6.6,4,4
-9.5421,0.0455,2.1428,-0.0101,-0.0107,-7.00E-04,19.5,-30.9,6.7,4,4
-9.5648,0.0204,2.0818,0.0363,-0.004,-0.0031,19.3,-31,6.2,4,4
-9.4846,0.0084,2.1141,-0.0016,-0.0046,0.0054,19.4,-31.1,6.4,4,4
-9.5577,0.0551,2.2075,-0.037,-9.00E-04,0.0048,19.3,-31.1,6.5,4,4
-9.5565,0.0395,2.083,-0.0279,-0.0016,0.0072,19.4,-31.1,6.6,4,4
-9.5565,0.0646,2.1679,0.0106,0.0052,-0.0013,19.3,-31.1,6.8,4,4
-9.56,0.0467,2.1308,-0.0022,-0.0156,0.003,19.3,-31.1,6.7,4,4
-9.4942,0.0371,2.2541,-0.0053,-0.0113,-0.0123,19.4,-31.1,6.7,4,4
-9.5517,-0.0323,2.1751,-0.0144,-0.0089,-0.005,19.4,-31.1,6.9,4,4
-9.5696,-0.0299,2.132,-0.0028,-0.0089,-0.0013,19.3,-31.1,6.7,4,4
-9.5193,-0.0096,2.0842,-9.00E-04,0.0171,0.0022,19.3,-31,6.7,4,4
-9.5984,0.0311,2.0794,-0.0254,0.0043,0.0065,19.4,-31,6.8,4,4
-9.5457,0.0455,2.0901,0.0137,0.0073,4.00E-04,19.1,-31,6.9,4,4
-9.5517,0.0395,2.1261,-0.0113,-0.0024,-0.0076,19.2,-31,6.8,4,4
-9.4846,0.0024,2.2517,-0.0382,0,-2.00E-04,19.2,-31.1,6.9,4,4
-9.481,0.0539,2.156,-0.0241,0,0.0114,19.3,-31.2,7.1,4,4
-9.5588,0.0335,2.2218,0.0223,0.0018,-0.0057,19.2,-31.2,6.9,4,4
-9.56,0.0096,2.2194,-0.0119,-0.0141,0.0016,19.3,-31.1,6.6,4,4
-9.487,-0.0168,2.2936,-0.0559,0.0037,0.015,19.5,-31.1,6.6,4,4
-9.4415,-0.0251,2.3296,-0.0461,0.014,0.0291,19.6,-31.1,6.6,4,4
-9.5026,-0.0575,2.1009,0.029,6.00E-04,-0.0057,19.6,-31.1,6.7,4,4
-9.5301,-0.0503,2.229,0.0296,0.011,-0.0198,19.3,-31.1,6.9,4,4
-9.4751,0.0168,2.1632,0.0125,-0.0037,0.0438,19.3,-31.1,6.7,4,4
-9.4355,-0.1113,2.3343,-0.0223,0,0.0059,19.1,-31.3,6.9,4,4
-9.7013,0.0826,2.071,-0.0137,-0.0116,-0.0015,19.4,-31.4,7.2,4,4
-9.4379,-0.0706,2.2589,-0.0302,-0.0165,0.0444,19.4,-31.3,7.3,4,4
-9.4188,0.0275,2.2841,-0.0095,-0.0049,-0.0063,19.2,-31.3,7.2,4,4
-9.6067,0.1856,2.1416,0.0345,-6.00E-04,-0.0027,19.1,-31.3,6.6,4,4
-9.5696,0.0622,2.2051,0.0284,-0.0165,0.0266,19.2,-31.3,6.5,4,4
-9.5924,0.0108,2.1572,0.026,-0.011,0.0083,19.2,-31.3,6.6,4,4
-9.5577,0.0383,2.0961,-0.0113,0.0183,-0.0021,19.3,-31.3,6.7,4,4
-9.5253,0.0395,2.2146,-0.0284,0.0079,0.0126,19.3,-31.3,6.4,4,4
-9.5445,0.1341,2.0937,0.0211,0,-2.00E-04,19.2,-31.2,6.2,4,4
-9.5708,0.0491,2.1931,0.0144,-0.0104,0.0053,19.2,-31.2,6.2,4,4
-9.584,0.0371,2.0446,0.0015,0.0018,0.001,19.2,-31.1,6.1,4,4
-9.5229,-0.0419,2.1476,-0.0363,0.0037,0.0059,19.3,-31.1,6.5,4,4
-9.505,0.0096,2.2589,-0.0229,-0.0079,0.0175,19.4,-31.1,6.4,4,4
-9.5409,0.0778,2.138,0.0211,0.0049,-0.007,19.2,-31,6.2,4,4
-9.5469,-0.0072,2.1237,-9.00E-04,0.0055,0.0083,19.4,-31.1,6.3,4,4
-9.5146,0.0634,2.1763,-0.0064,-0.0043,0.0089,19.4,-31,6.4,4,4
-9.5409,0.0168,2.1907,-0.007,-0.0031,-2.00E-04,19.3,-31,6.4,4,4
-9.5397,0.0096,2.1871,-0.0046,0.0049,0.0095,19.3,-31.1,6.3,4,4
-9.4906,0.0096,2.2901,0.0315,0.0079,-0.0094,19.2,-31.1,6.3,4,4
-9.6067,0.0419,2.1799,0.0064,-0.0099,0.0014,19.4,-31,6.5,4,4
-9.5481,0.0407,2.1021,-0.0144,-8.00E-04,0.0014,19.3,-31.1,6.6,4,4
-9.4954,0.0048,2.1703,-0.0064,-0.0044,0.0027,19.4,-31.1,6.3,4,4
-9.5301,0.0395,2.0423,0.0151,0.0102,0.0026,19.2,-31.1,6.4,4,4
-9.5193,0.0575,2.2039,0.0035,-0.0057,0.0062,19.2,-31.2,6.3,4,4
-9.5445,0.0407,2.217,-0.0252,0.0053,0.0038,19.3,-31.2,6.5,4,4
-9.5062,0.0587,2.1811,-0.013,0.0022,-0.0035,19.4,-31.1,6.4,4,4
-9.6726,0.0096,2.2218,0.0134,-0.0081,0.02,19.3,-31.1,6.2,4,4
-9.5217,0.0156,2.1955,-0.0073,-0.0057,0.0047,19.3,-31.1,6.3,4,4
-9.5241,0.0251,2.1572,-0.0061,-0.0094,0.0084,19.1,-31.1,6.4,4,4
-9.5277,0.0539,2.1225,0.0128,0.0029,0.0029,19.3,-31.2,6,4,4
-9.4798,0.0048,2.2218,0.0287,-0.0106,-0.0063,19.2,-31,6.2,4,4
-9.5804,0.0814,2.2015,0.0024,-0.0112,0.02,19.2,-31.1,5.9,4,4
-9.5301,0.1472,2.0219,-0.0354,-0.0094,-0.0039,19.2,-31,6.1,4,4
-9.4355,-0.0838,2.1967,0.011,0.0016,-0.0112,19.2,-31,6.2,4,4
-9.4727,-0.0263,2.1799,0.014,0.0041,0.0224,19.4,-31,6.2,4,4
-9.5217,0.0144,2.1069,-0.0019,-0.0075,0.0084,19.6,-30.9,5.9,4,4
-9.5481,-0.0527,2.1608,0.0342,0.0078,-0.0143,19.6,-30.9,6.3,4,4
-9.5385,-0.0563,2.065,-0.0019,-2.00E-04,0.0016,19.6,-30.9,6.6,4,4
-9.4571,-0.0156,2.1811,0.0098,-8.00E-04,-0.0069,19.4,-31,6.1,4,4
-9.5553,-0.0718,2.1284,0.0311,0.0016,-0.0143,19.4,-31,6,4,4
-9.4822,-0.0527,2.2182,-0.0025,-2.00E-04,0.0059,19.5,-30.9,6.2,4,4
-9.5565,-0.0287,2.1416,-0.008,0.0041,0.0065,19.3,-31,6.1,4,4
-9.5457,0.0144,2.162,0.0256,0.0029,0.0016,19.2,-30.9,6.1,4,4
-9.517,0.0024,2.1404,-0.0061,-0.0106,0.0041,19.4,-31,5.9,4,4
-9.5253,0.018,2.1225,0.0122,-0.0026,-0.002,19.2,-31.1,6.1,4,4
-9.5313,-0.0383,2.1811,0.0073,-0.0057,0.009,19.3,-31,6,4,4
-9.5541,-0.0359,2.1632,-0.0185,-0.0019,0.0152,19.4,-31,5.8,4,4
-9.5385,-0.0168,2.1871,-0.0337,6.00E-04,0.017,19.3,-31,5.9,4,4
-9.5313,-0.0455,2.2194,0.0242,0.0011,-0.0078,19.2,-31.1,6.1,4,4
-9.5181,-0.0048,2.1069,-0.0027,-0.005,-0.0017,19.1,-30.9,6.2,4,4
-9.5205,-0.0215,2.1919,-9.00E-04,0.0018,-0.0115,19.3,-31,6,4,4
-9.511,-0.0622,2.3092,-3.00E-04,0.0036,1.00E-04,19.4,-31,6.1,4,4
-9.5409,-0.0096,2.1787,0.0095,0.0103,-0.0035,19.3,-31.1,6.2,4,4
-9.5253,-0.0168,2.1213,0.0138,-0.0031,-0.0109,19.2,-31.2,6.3,4,4
-9.5804,-0.0156,2.1105,-0.0076,-0.0062,-0.0103,19.2,-31.1,6.4,4,4
-9.5684,-0.0287,2.1584,0.0089,5.00E-04,1.00E-04,19.3,-31.1,6.1,4,4
-9.6558,-0.0371,2.1237,-3.00E-04,-0.0013,-0.0182,19.4,-31.1,6,4,4
-9.6175,-0.0024,2.1284,-0.0308,-7.00E-04,-0.0017,19.5,-30.9,6.1,4,4
-9.5756,0.0204,2.065,0.0113,0.0109,0.0038,19.4,-30.9,6.1,4,4
-9.5301,0.0144,2.1859,0.051,-0.0013,-0.0188,19.2,-31,5.8,4,4
-9.5768,0.0239,2.1715,-3.00E-04,0.0011,-0.0035,19.2,-31.1,5.8,4,4
-9.5146,0.018,2.156,0.0187,-0.0056,-0.0011,19.2,-31,6.2,4,4
-9.4691,-0.0551,2.2769,-0.0259,-0.0019,0.0026,19.1,-31.1,6,4,4
-9.5876,0.0156,2.1787,-0.0247,-0.008,0.0044,19.2,-31.1,5.8,4,4
-9.5876,0.0036,2.0973,-0.0137,-0.0037,-0.0035,19.3,-31.1,5.9,4,4
-9.4511,-0.103,2.1835,-0.0155,5.00E-04,0.0044,19.4,-31.1,6.1,4,4
-9.5672,0.006,2.2254,0.0071,0.0115,-0.0109,19.4,-31.1,6.3,4,4
-9.5565,0.0132,2.0985,0.0052,-0.0019,-0.0096,19.2,-31.1,5.9,4,4
-9.5636,0.0144,2.1177,0.0278,-0.0037,-0.02,19.2,-31,6,4,4
-9.5553,-0.006,2.1476,0.0113,0.0011,7.00E-04,19.3,-31.2,5.8,4,4
-9.5493,-0.0371,2.1093,0.004,0.0073,-0.0078,19.3,-31.1,5.7,4,4
-9.5397,-0.0611,2.1177,-0.0259,0.0054,0.0124,19.5,-31,5.9,4,4
-9.5122,0.0084,2.132,0.0443,0.0011,0.0062,19.4,-31.1,5.9,4,4
-9.6163,-0.0287,2.1069,0.0156,-0.0147,-0.0164,19.3,-31,6.2,4,4
-9.5289,-0.0036,2.0794,-0.0058,-0.0086,-0.006,19.3,-31,5.8,4,4
-9.6546,0.0551,2.0853,-0.0094,0.0066,0.0203,19.4,-31,6.1,4,4
-9.5325,0.0012,2.1392,0.0535,0.0103,-0.0096,19.1,-31.2,6.1,4,4
-9.5804,0.182,2.1524,0.0028,0.0048,0.0056,19,-31.3,6.2,4,4
-9.5146,0.0766,2.1464,0.0046,-0.0105,0.0026,18.9,-31.3,6.2,4,4
-9.5481,0.1149,2.1165,-0.0088,-0.0074,0.0044,18.9,-31.3,6.2,4,4
-9.5553,0.1975,2.156,-0.043,0.0011,0.0209,18.8,-31.2,6.3,4,4
-9.4607,0.1173,2.1129,-0.0186,-0.0025,-0.0017,18.7,-31.3,6.3,4,4
-9.5648,0.1305,2.1416,-0.0064,0.0103,-0.0041,18.6,-31.3,6.1,4,4
-9.5768,0.1257,2.1632,0.0205,-0.0044,-0.0127,18.7,-31.2,6.5,4,4
-9.5181,0.1125,2.1512,-0.0141,-0.0064,0.0186,18.9,-31.3,6.2,4,4
-9.578,0.1281,2.15,0.0147,0.0107,-0.0034,18.8,-31.3,6.4,4,4
-9.5481,0.1149,2.1261,-0.0131,0.0147,-0.0013,18.7,-31.3,6.1,4,4
-9.4631,0.0994,2.1548,0.0083,-0.003,-0.0135,18.8,-31.4,5.9,4,4
-9.5002,0.0251,2.1871,0.0309,-0.0299,-0.0043,19,-31.3,6.1,4,4
-9.3194,-0.2885,2.2685,-0.1316,-0.0189,0.061,18.9,-31.2,6,4,4
-9.1016,0.4621,2.5199,0.2716,0.047,-0.0459,18.2,-30.9,5.2,4,4
-8.9998,0.2454,2.6444,0.0119,-0.011,0.0085,19.2,-32,6.5,4,4
-9.6223,0.0898,2.1584,0.048,-0.0085,0.0066,19.9,-32.3,6.8,4,4
-9.2512,0.073,2.4828,-0.1621,0.0147,0.006,18.3,-30.8,7.8,4,4
-9.4858,0.1113,2.1907,-0.1218,-0.1228,-0.1442,18,-30.7,7.3,4,4
-9.4296,0.4022,1.8304,0.0089,0.0495,0.0335,17.2,-30.8,8.8,4,4
-9.4451,0.3292,1.5359,0.2331,-0.1625,0.0036,17.2,-32.7,9.8,4,4
-9.6127,0.6093,2.0566,0.0077,-0.0476,-0.1711,17.5,-33.1,9,4,4
-9.4822,0.158,2.3308,0.1732,-0.1906,0.0311,18.2,-32.2,7.8,4,4
-9.7037,-0.0144,2.3858,0.125,0.0092,-0.0123,18.3,-31.2,8.1,4,4
-9.6127,-0.0958,2.1356,-0.0284,0.0916,0.0158,18.2,-31.4,8.2,4,4
-9.8366,-0.0503,2.5211,-0.153,0.1979,0.0622,18.4,-31.4,7.9,4,4
-9.8521,-0.0634,1.828,0.0437,0.0251,0.0219,18.9,-31.5,8,4,4
-9.6618,-0.2598,1.5945,3.00E-04,-0.0024,-0.0196,19,-31.9,8.6,4,4
-9.5517,-0.3663,1.3132,-0.0088,-0.0177,-0.0172,19.2,-31.9,8.5,4,4
-9.6486,-0.1808,1.6951,-0.0174,0.0434,0.0085,19.2,-31.6,7.6,4,4
-9.6414,-0.2382,1.6616,0.0517,0.0507,0.0494,19.2,-31.6,6.7,4,4
-9.6055,-0.2454,1.8459,-0.0039,-0.003,-0.0196,19.1,-31.6,6.7,4,4
-9.7648,-0.1844,1.6664,0.0572,0.0251,0.0152,19.5,-31.4,7,4,4
-9.645,-0.2322,1.7178,0.0333,0.0367,0.028,19.6,-31.4,7.2,4,4
-9.5624,-0.3244,1.5778,-0.0522,-0.0171,-0.0428,19.6,-31.6,6.8,4,4
-9.6462,-0.3017,1.7107,0.0266,-0.0825,-0.0153,19.5,-31.5,6.7,4,4
-9.7037,-0.3148,1.8172,-0.0449,6.00E-04,0.0121,19.7,-31.2,6.9,4,4
-9.7252,-0.3424,1.5203,0.0065,0.0024,-0.0056,19.9,-31.3,7.4,4,4
-9.7241,-0.2981,1.5371,-0.0216,0.0226,-0.0153,20,-31.5,6.8,4,4
-9.8126,-0.0036,0.018,-0.0064,-0.0032,-0.0072,20.7,-31.6,22.5,5,4
-9.8462,-0.0323,-0.0515,-0.0198,0.0108,-0.0011,20.7,-31.5,22.4,5,4
-9.8222,0.0239,0.0359,0.0101,-0.0075,0.0025,20.4,-31.6,22.6,5,4
-9.8294,0.0958,0.0563,0.0107,-0.002,-0.0036,20.4,-31.7,22.4,5,4
-9.8138,0.1018,0.1101,0.0019,0.0029,-0.0024,20.3,-31.8,22.5,5,4
-9.8186,0.1544,0.1089,-0.0115,5.00E-04,-0.0152,20.3,-31.8,22.7,5,4
-9.7983,0.1137,0.1544,-0.0023,0.0075,-0.0044,20.4,-31.8,22.7,5,4
-9.8294,0.1221,0.1065,-0.0017,0.0111,-0.0044,20.4,-31.7,22.5,5,4
-9.7971,0.1329,0.1269,-0.0017,0.003,-1.00E-04,20.4,-31.8,22.2,5,4
-9.7468,0.164,0.1712,-0.0011,0.0238,0.0091,20.3,-31.7,22.4,5,4
-9.8043,0.2011,-0.1269,-0.0304,0.0067,-0.0037,20.2,-31.8,22.3,5,4
-9.821,0.0814,0.073,0.0136,0.0012,0.0018,20.1,-31.7,22.6,5,4
-9.8234,0.1041,0.0754,-0.0056,-0.0018,0.0045,20.2,-31.8,22.5,5,4
-9.7827,0.1736,0.0994,0.014,-0.0054,8.00E-04,20,-31.8,22.6,5,4
-9.7923,0.1652,0.0239,0.0079,-0.0036,0.0014,19.9,-31.8,22.4,5,4
-9.7971,0.1975,0.1425,0.0158,0.0092,-0.0016,20,-31.7,22.5,5,4
-9.8043,0.1832,0.0503,0.0073,-0.0012,0.0039,20.1,-31.8,22.8,5,4
-9.8162,0.17,0.0658,5.00E-04,-0.0054,-0.0022,20,-31.8,22.5,5,4
-9.8031,0.1903,0.0946,0.0026,0.0034,0.0039,20.2,-31.9,22.2,5,4
-9.7971,0.1903,0.0682,-5.00E-04,0.0022,0.0014,20.2,-31.8,22.5,5,4
-9.7959,0.2011,0.1496,0.0017,0.0022,5.00E-04,20.3,-31.7,22.3,5,4
-9.7887,0.1628,0.0634,-0.0093,0.0016,-0.005,20.1,-31.8,22.5,5,4
-9.8031,0.1532,0.1161,-0.0033,0.0015,0.0017,20.2,-31.7,22.3,5,4
-9.8043,0.2167,0.0994,0.004,-0.0077,-0.0013,20.1,-31.8,22.3,5,4
-9.7935,0.2071,0.1233,-9.00E-04,0.0055,9.00E-04,20.2,-31.9,22.2,5,4
-9.8354,0.1963,0.0802,0.0022,0.0092,-0.0033,20.1,-31.9,22.4,5,4
-9.8019,0.1879,0.1173,-0.0035,0.0117,-0.0054,20.1,-31.9,22.4,5,4
-9.8198,0.17,0.0838,-0.0065,0.0025,0.0013,20.2,-31.9,22.2,5,4
-9.8198,0.2215,0.1209,0.0037,-0.006,0.0078,20.1,-31.9,22.4,5,4
-9.8078,0.1951,0.1125,1.00E-04,-0.0054,0.0017,20,-31.9,22.4,5,4
-9.8198,0.2059,0.1161,0.0013,0.0047,0,20.1,-32,22.2,5,4
-9.8114,0.2131,0.182,1.00E-04,-0.0106,-0.003,20.1,-31.9,22.2,5,4
-9.8078,0.1856,0.0922,-0.003,0.0145,-0.0042,19.9,-32,22.2,5,4
-9.8055,0.1724,0.1018,0.003,-0.0045,0.0074,19.9,-32,22.5,5,4
-9.7875,0.1712,0.0646,0.0018,-0.0063,0.0056,20,-32,22.6,5,4
-9.8102,0.182,0.1305,-0.0035,2.00E-04,-0.0017,20.2,-31.9,22.5,5,4
-9.8114,0.2023,0.1437,-0.0078,-0.0011,-0.001,20.1,-31.9,22.4,5,4
-9.8366,0.2095,0.1508,0.0034,0.0028,-0.007,20,-32,22.2,5,4
-9.8114,0.1664,0.0658,0.0016,0.0046,-9.00E-04,20,-32,22.6,5,4
-9.8078,0.2035,0.097,0.0042,-0.0061,6.00E-04,20.1,-31.9,22.5,5,4
-9.8055,0.176,0.1604,0.0048,-0.0037,0.0067,20.1,-31.9,22.6,5,4
-9.8066,0.1915,0.1353,6.00E-04,0.0028,-0.0018,20.1,-32,22.5,5,4
-9.7947,0.1748,-0.0036,0,0.0321,-0.0036,20,-31.8,22.5,5,4
-9.7719,0.1891,0.0132,-0.0158,-0.0198,0.0031,19.9,-31.8,22.5,5,4
-9.8485,0.1041,0.164,0.0039,0.0095,0.0022,20.1,-31.9,22.7,5,4
-9.8222,0.1245,0.1532,-0.0022,-0.0094,-0.0027,20.2,-31.7,22.4,5,4
-9.7947,0.1472,0.1437,0.0037,0.0103,0.0043,20.3,-31.7,22.3,5,4
-9.815,0.1341,0.1664,-0.0128,-0.0031,-0.0031,20.3,-31.6,22.8,5,4
-9.839,0.0778,0.1353,-0.0091,0.0188,-0.011,20.4,-31.6,22.5,5,4
-9.7923,0.0862,0.2047,-0.0043,-0.0086,0.0079,20.4,-31.6,22.4,5,4
-9.7791,0.0922,0.1915,-0.0043,-0.0117,-0.0037,20.3,-31.6,22.5,5,4
-9.7624,0.0347,0.2322,-0.0036,-0.0019,0.0061,20.5,-31.6,22.4,5,4
-9.7827,0.1496,0.1293,-0.0043,0.0158,-0.008,20.4,-31.7,22.7,5,4
-9.8234,0.0718,0.1006,-0.0085,5.00E-04,0.0079,20.4,-31.6,22.3,5,4
-9.7923,0.1233,0.1221,0.0035,-0.0088,0.0063,20.3,-31.6,22.4,5,4
-9.8426,0.1089,0.1867,0.006,-0.0094,-0.0023,20.5,-31.6,22,5,4
-9.8066,0.1664,0.0802,0.0018,0.0216,-0.0057,20.3,-31.7,22.1,5,4
-9.8426,0.0934,0.1257,-0.0012,0.0075,-0.01,20.4,-31.6,22.3,5,4
-9.7659,0.0443,0.1077,0.0101,-0.0054,0.0065,20.2,-31.7,22.3,5,4
-9.8234,0.1293,0.1628,0.0138,-0.0096,0.0059,20.3,-31.6,22.4,5,4
-9.7899,0.1329,0.164,0.0034,-5.00E-04,-2.00E-04,20.2,-31.7,22.2,5,4
-9.815,0.146,0.1137,-0.0027,0.0093,0.0084,20.3,-31.6,22.4,5,4
-9.7564,0.0527,0.0946,-0.0015,-0.0072,-8.00E-04,20.1,-31.7,22.3,5,4
-9.8102,0.091,0.1341,0.004,-0.0084,0.0035,20.2,-31.6,22.3,5,4
-9.7803,0.152,0.1101,-0.0083,-0.0026,3.00E-04,20.3,-31.5,22.2,5,4
-9.7875,0.1221,0.0682,0.0045,0.0126,0.0027,20.3,-31.7,22.3,5,4
-9.8114,0.0766,0.0778,-0.0095,-8.00E-04,-0.0028,20.4,-31.7,22.6,5,4
-9.8258,0.1197,0.2083,0.0064,0.0303,9.00E-04,20.5,-31.6,22.6,5,4
-9.7791,0.1149,0.146,-0.0107,-0.0124,0.0015,20.3,-31.6,22.5,5,4
-9.8258,0.1377,0.0838,0.0015,0.0041,0.0082,20.1,-31.7,22.6,5,4
-9.833,0.1113,0.1484,-0.002,-0.001,-0.0092,19.9,-31.8,22.6,5,4
-9.8019,0.1293,0.0754,-0.005,0.0136,-0.0074,20,-31.7,22.4,5,4
-9.8282,0.0994,0.0898,0.0102,-0.0059,0.0183,20.1,-31.6,22.5,5,4
-9.8055,0.2023,0.1448,0.0114,-0.0041,0.0012,20,-31.8,22.7,5,4
-9.8282,0.176,0.1209,0.0047,-5.00E-04,0.0073,20,-31.6,22.6,5,4
-9.8234,0.1891,0.0239,0.0016,-0.0017,-6.00E-04,20.1,-31.6,22.6,5,4
-9.8246,0.067,0.17,0.045,0.049,0.0037,20.1,-31.7,22.6,5,4
-9.7659,0.0934,0.1137,-0.0039,-0.0169,6.00E-04,20.2,-31.6,22.7,5,4
-9.8282,0.1365,0.0431,0.0138,0.0026,0.0134,19.9,-31.6,22.7,5,4
-9.7827,0.1748,-0.0048,0.0016,-0.0017,0.0122,19.9,-31.6,22.8,5,4
-9.8019,0.1544,0.0024,-0.0087,-0.002,-0.001,19.8,-31.6,22.6,5,4
-9.8102,0.2083,0.0168,-0.0093,-0.0045,-0.0126,20,-31.6,22.4,5,4
-9.8114,0.1616,0.0371,-7.00E-04,-0.0054,0.0151,20,-31.7,22.8,5,4
-9.7839,0.0814,0.1508,-7.00E-04,-0.014,-0.0106,19.9,-31.6,22.9,5,4
-9.8258,0.1736,0.0718,0.0116,0.0157,0.0024,20.2,-31.6,22.6,5,4
-9.8282,0.1903,0.103,0.0195,0.0358,-0.0049,20.1,-31.6,22.7,5,4
-9.8198,0.1401,-0.0479,0.0219,0.0499,0.0238,20.1,-31.5,22.5,5,4
-9.8055,0.1903,-0.0347,-0.0013,-0.0112,6.00E-04,19.8,-31.6,22.7,5,4
-9.7863,0.1796,0.0335,0.0015,0.0031,3.00E-04,19.9,-31.6,22.6,5,4
-9.8282,0.1149,0.073,-0.0193,0.0037,-0.0076,19.7,-31.8,22.7,5,4
-9.8031,0.2298,0.0455,0.0018,0.0138,-0.0111,19.9,-31.7,22.6,5,4
-9.8055,0.1353,0.0275,0.0092,0.0064,0.0072,19.9,-31.6,22.3,5,4
-9.8078,0.1796,0.0168,0.0055,-0.0076,0.0023,19.8,-31.7,22.6,5,4
-9.8043,0.1903,0.0275,-4.00E-04,-0.0057,-0.0038,19.8,-31.7,22.6,5,4
-9.8007,0.1927,0.0575,0.0063,0.0083,0.0024,19.9,-31.8,22.4,5,4
-9.7899,0.2059,0.0527,-6.00E-04,-0.0039,-0.0119,19.8,-31.8,22.6,5,4
-9.7875,0.1796,0.0204,-0.0091,0.0126,-0.0052,19.9,-31.7,22.5,5,4
-9.8426,0.1185,0.0634,0.002,-0.0056,0.0098,20,-31.8,22.7,5,4
-9.7911,0.1233,0.0766,-0.0023,-0.0014,0.014,19.8,-31.6,22.7,5,4
-9.8246,0.1628,-0.0084,-0.0145,-0.0124,-0.0055,19.9,-31.7,22.5,5,4
-9.8701,0.1269,-0.0251,-0.0059,-0.0313,0,19.9,-31.8,22.5,5,4
-9.8402,0.249,0.0443,-0.0096,0.017,0.0024,20,-31.8,22.4,5,4
-9.7839,0.1544,0.0072,-0.0053,-0.0032,-0.0025,20,-31.7,22.5,5,4
-9.7947,0.1041,0.0431,0.0045,-0.0026,0.0049,19.8,-31.7,22.6,5,4
-9.7839,0.1951,0.0275,0.0081,-0.0087,0.0073,20,-31.7,22.5,5,4
-9.8186,0.1628,0.0503,-0.0014,0.0062,0.0012,20,-31.7,22.4,5,4
-9.821,0.1987,0.0491,0.0016,-0.0024,-0.0036,19.8,-31.7,22.5,5,4
-9.8102,0.1353,-0.0036,0.0013,0.0134,-0.0102,19.9,-31.7,22.7,5,4
-9.8066,0.176,0.0084,0.0123,-0.0111,0.0099,19.8,-31.6,22.8,5,4
-9.809,0.1628,0.0622,0.0025,-0.0038,0.0014,19.9,-31.9,22.3,5,4
-9.8043,0.1963,0.0467,4.00E-04,-0.0027,-0.0027,19.9,-31.9,22.3,5,4
-9.8043,0.1736,0.0898,-0.0045,-0.0015,-0.0027,19.8,-31.8,22.2,5,4
-9.8114,0.2298,0.1724,0.0163,-0.0076,-0.0052,19.9,-31.9,22.1,5,4
-9.7827,0.1915,0.1006,0.0041,0.007,-0.0021,19.9,-31.8,22.1,5,4
-9.821,0.176,0.0766,0.0035,-0.0113,-0.0082,19.8,-31.8,22.3,5,4
-9.7959,0.1856,0.0634,-0.0041,-0.0035,-0.0054,19.9,-31.8,22.1,5,4
-9.8545,0.2131,0.1006,-0.0035,-0.0084,0.0013,19.9,-31.8,22,5,4
